episode,reward
8306500,0.0
8306600,0.0
8306700,2.0
8306800,0.0
8306900,0.0
8307000,0.0
8307100,0.0
8307200,0.0
8307300,0.0
8307400,0.0
8307500,0.0
8307600,0.0
8307700,0.0
8307800,0.0
8307900,0.0
8308000,0.0
8308100,0.0
8308200,0.0
8308300,0.0
8308400,0.0
8308500,0.0
8308600,0.0
8308700,0.0
8308800,0.0
8308900,0.0
8309000,0.0
8309100,0.0
8309200,0.0
8309300,0.0
8309400,0.0
8309500,0.0
8309600,0.0
8309700,0.0
8309800,0.0
8309900,0.0
8310000,1.0
8310100,0.0
8310200,0.0
8310300,0.0
8310400,0.0
8310500,0.0
8310600,0.0
8310700,0.0
8310800,0.0
8310900,0.0
8311000,0.0
8311100,0.0
8311200,0.0
8311300,0.0
8311400,0.0
8311500,0.0
8311600,0.0
8311700,0.0
8311800,0.0
8311900,0.0
8312000,0.0
8312100,0.0
8312200,0.0
8312300,0.0
8312400,0.0
8312500,0.0
8312600,0.0
8312700,0.0
8312800,0.0
8312900,1.0
8313000,0.0
8313100,0.0
8313200,0.0
8313300,0.0
8313400,0.0
8313500,0.0
8313600,0.0
8313700,0.0
8313800,0.0
8313900,0.0
8314000,1.0
8314100,0.0
8314200,0.0
8314300,0.0
8314400,0.0
8314500,0.0
8314600,0.0
8314700,1.0
8314800,0.0
8314900,0.0
8315000,0.0
8315100,0.0
8315200,0.0
8315300,0.0
8315400,0.0
8315500,0.0
8315600,0.0
8315700,0.0
8315800,0.0
8315900,0.0
8316000,0.0
8316100,0.0
8316200,0.0
8316300,0.0
8316400,0.0
8316500,0.0
8316600,0.0
8316700,0.0
8316800,0.0
8316900,0.0
8317000,0.0
8317100,0.0
8317200,0.0
8317300,0.0
8317400,0.0
8317500,0.0
8317600,0.0
8317700,0.0
8317800,0.0
8317900,0.0
8318000,0.0
8318100,0.0
8318200,0.0
8318300,0.0
8318400,0.0
8318500,0.0
8318600,0.0
8318700,0.0
8318800,0.0
8318900,0.0
8319000,0.0
8319100,0.0
8319200,0.0
8319300,0.0
8319400,0.0
8319500,0.0
8319600,0.0
8319700,0.0
8319800,0.0
8319900,0.0
8320000,0.0
8320100,0.0
8320200,0.0
8320300,0.0
8320400,0.0
8320500,0.0
8320600,0.0
8320700,0.0
8320800,0.0
8320900,0.0
8321000,0.0
8321100,0.0
8321200,0.0
8321300,0.0
8321400,0.0
8321500,0.0
8321600,0.0
8321700,1.0
8321800,0.0
8321900,0.0
8322000,0.0
8322100,0.0
8322200,2.0
8322300,0.0
8322400,0.0
8322500,1.0
8322600,0.0
8322700,0.0
8322800,0.0
8322900,0.0
8323000,0.0
8323100,0.0
8323200,0.0
8323300,0.0
8323400,0.0
8323500,0.0
8323600,0.0
8323700,0.0
8323800,0.0
8323900,0.0
8324000,1.0
8324100,0.0
8324200,0.0
8324300,1.0
8324400,0.0
8324500,0.0
8324600,0.0
8324700,0.0
8324800,0.0
8324900,1.0
8325000,0.0
8325100,0.0
8325200,1.0
8325300,0.0
8325400,0.0
8325500,0.0
8325600,1.0
8325700,0.0
8325800,0.0
8325900,0.0
8326000,0.0
8326100,0.0
8326200,0.0
8326300,0.0
8326400,0.0
8326500,0.0
8326600,0.0
8326700,0.0
8326800,0.0
8326900,0.0
8327000,0.0
8327100,0.0
8327200,0.0
8327300,0.0
8327400,0.0
8327500,0.0
8327600,0.0
8327700,0.0
8327800,0.0
8327900,0.0
8328000,0.0
8328100,0.0
8328200,1.0
8328300,0.0
8328400,0.0
8328500,0.0
8328600,0.0
8328700,1.0
8328800,0.0
8328900,0.0
8329000,1.0
8329100,0.0
8329200,0.0
8329300,0.0
8329400,0.0
8329500,0.0
8329600,0.0
8329700,0.0
8329800,0.0
8329900,0.0
8330000,0.0
8330100,0.0
8330200,0.0
8330300,0.0
8330400,0.0
8330500,0.0
8330600,0.0
8330700,0.0
8330800,0.0
8330900,0.0
8331000,0.0
8331100,0.0
8331200,0.0
8331300,0.0
8331400,0.0
8331500,0.0
8331600,1.0
8331700,0.0
8331800,0.0
8331900,0.0
8332000,0.0
8332100,0.0
8332200,0.0
8332300,0.0
8332400,0.0
8332500,0.0
8332600,0.0
8332700,0.0
8332800,0.0
8332900,0.0
8333000,0.0
8333100,0.0
8333200,0.0
8333300,0.0
8333400,0.0
8333500,0.0
8333600,1.0
8333700,0.0
8333800,0.0
8333900,0.0
8334000,0.0
8334100,1.0
8334200,1.0
8334300,0.0
8334400,0.0
8334500,1.0
8334600,0.0
8334700,0.0
8334800,0.0
8334900,0.0
8335000,0.0
8335100,0.0
8335200,0.0
8335300,0.0
8335400,0.0
8335500,0.0
8335600,0.0
8335700,0.0
8335800,0.0
8335900,0.0
8336000,0.0
8336100,0.0
8336200,0.0
8336300,0.0
8336400,0.0
8336500,0.0
8336600,0.0
8336700,0.0
8336800,0.0
8336900,1.0
8337000,0.0
8337100,0.0
8337200,0.0
8337300,0.0
8337400,0.0
8337500,0.0
8337600,0.0
8337700,0.0
8337800,0.0
8337900,0.0
8338000,0.0
8338100,0.0
8338200,0.0
8338300,0.0
8338400,0.0
8338500,0.0
8338600,0.0
8338700,0.0
8338800,0.0
8338900,0.0
8339000,0.0
8339100,0.0
8339200,0.0
8339300,0.0
8339400,0.0
8339500,0.0
8339600,0.0
8339700,0.0
8339800,0.0
8339900,0.0
8340000,0.0
8340100,0.0
8340200,1.0
8340300,0.0
8340400,0.0
8340500,0.0
8340600,0.0
8340700,0.0
8340800,0.0
8340900,0.0
8341000,0.0
8341100,0.0
8341200,0.0
8341300,0.0
8341400,0.0
8341500,0.0
8341600,0.0
8341700,0.0
8341800,0.0
8341900,0.0
8342000,0.0
8342100,0.0
8342200,0.0
8342300,0.0
8342400,0.0
8342500,0.0
8342600,0.0
8342700,0.0
8342800,0.0
8342900,0.0
8343000,0.0
8343100,0.0
8343200,0.0
8343300,0.0
8343400,0.0
8343500,0.0
8343600,0.0
8343700,0.0
8343800,0.0
8343900,0.0
8344000,0.0
8344100,0.0
8344200,0.0
8344300,0.0
8344400,0.0
8344500,0.0
8344600,0.0
8344700,0.0
8344800,0.0
8344900,1.0
8345000,0.0
8345100,0.0
8345200,0.0
8345300,0.0
8345400,0.0
8345500,0.0
8345600,0.0
8345700,0.0
8345800,0.0
8345900,0.0
8346000,0.0
8346100,0.0
8346200,0.0
8346300,0.0
8346400,0.0
8346500,0.0
8346600,0.0
8346700,0.0
8346800,0.0
8346900,0.0
8347000,0.0
8347100,0.0
8347200,0.0
8347300,0.0
8347400,0.0
8347500,0.0
8347600,0.0
8347700,0.0
8347800,0.0
8347900,0.0
8348000,0.0
8348100,0.0
8348200,0.0
8348300,0.0
8348400,0.0
8348500,0.0
8348600,0.0
8348700,0.0
8348800,0.0
8348900,0.0
8349000,0.0
8349100,0.0
8349200,1.0
8349300,1.0
8349400,0.0
8349500,0.0
8349600,0.0
8349700,0.0
8349800,0.0
8349900,0.0
8350000,0.0
8350100,0.0
8350200,0.0
8350300,0.0
8350400,0.0
8350500,0.0
8350600,0.0
8350700,0.0
8350800,1.0
8350900,0.0
8351000,1.0
8351100,0.0
8351200,0.0
8351300,0.0
8351400,0.0
8351500,0.0
8351600,0.0
8351700,0.0
8351800,0.0
8351900,0.0
8352000,0.0
8352100,0.0
8352200,0.0
8352300,1.0
8352400,0.0
8352500,0.0
8352600,0.0
8352700,0.0
8352800,0.0
8352900,0.0
8353000,0.0
8353100,1.0
8353200,0.0
8353300,0.0
8353400,0.0
8353500,0.0
8353600,0.0
8353700,2.0
8353800,0.0
8353900,0.0
8354000,0.0
8354100,0.0
8354200,0.0
8354300,0.0
8354400,1.0
8354500,0.0
8354600,0.0
8354700,0.0
8354800,1.0
8354900,0.0
8355000,0.0
8355100,0.0
8355200,0.0
8355300,0.0
8355400,0.0
8355500,0.0
8355600,0.0
8355700,0.0
8355800,0.0
8355900,0.0
8356000,0.0
8356100,0.0
8356200,0.0
8356300,0.0
8356400,0.0
8356500,0.0
8356600,0.0
8356700,0.0
8356800,0.0
8356900,0.0
8357000,0.0
8357100,0.0
8357200,0.0
8357300,0.0
8357400,1.0
8357500,0.0
8357600,0.0
8357700,0.0
8357800,0.0
8357900,1.0
8358000,0.0
8358100,0.0
8358200,0.0
8358300,0.0
8358400,0.0
8358500,0.0
8358600,0.0
8358700,0.0
8358800,0.0
8358900,0.0
8359000,0.0
8359100,0.0
8359200,0.0
8359300,0.0
8359400,0.0
8359500,0.0
8359600,0.0
8359700,0.0
8359800,0.0
8359900,0.0
8360000,0.0
8360100,0.0
8360200,0.0
8360300,0.0
8360400,0.0
8360500,0.0
8360600,0.0
8360700,1.0
8360800,0.0
8360900,0.0
8361000,0.0
8361100,0.0
8361200,0.0
8361300,0.0
8361400,0.0
8361500,0.0
8361600,1.0
8361700,0.0
8361800,0.0
8361900,0.0
8362000,0.0
8362100,0.0
8362200,0.0
8362300,0.0
8362400,0.0
8362500,0.0
8362600,0.0
8362700,0.0
8362800,0.0
8362900,0.0
8363000,1.0
8363100,0.0
8363200,0.0
8363300,0.0
8363400,0.0
8363500,0.0
8363600,1.0
8363700,0.0
8363800,0.0
8363900,0.0
8364000,0.0
8364100,0.0
8364200,0.0
8364300,0.0
8364400,0.0
8364500,0.0
8364600,0.0
8364700,0.0
8364800,0.0
8364900,0.0
8365000,0.0
8365100,0.0
8365200,0.0
8365300,0.0
8365400,0.0
8365500,0.0
8365600,0.0
8365700,1.0
8365800,0.0
8365900,1.0
8366000,0.0
8366100,0.0
8366200,1.0
8366300,0.0
8366400,0.0
8366500,0.0
8366600,0.0
8366700,0.0
8366800,1.0
8366900,0.0
8367000,0.0
8367100,0.0
8367200,0.0
8367300,0.0
8367400,0.0
8367500,0.0
8367600,0.0
8367700,0.0
8367800,0.0
8367900,0.0
8368000,0.0
8368100,0.0
8368200,0.0
8368300,0.0
8368400,0.0
8368500,0.0
8368600,0.0
8368700,0.0
8368800,0.0
8368900,0.0
8369000,0.0
8369100,0.0
8369200,0.0
8369300,0.0
8369400,0.0
8369500,0.0
8369600,0.0
8369700,0.0
8369800,0.0
8369900,0.0
8370000,0.0
8370100,0.0
8370200,0.0
8370300,0.0
8370400,0.0
8370500,0.0
8370600,0.0
8370700,0.0
8370800,0.0
8370900,0.0
8371000,0.0
8371100,1.0
8371200,0.0
8371300,0.0
8371400,0.0
8371500,0.0
8371600,0.0
8371700,0.0
8371800,0.0
8371900,0.0
8372000,0.0
8372100,1.0
8372200,0.0
8372300,0.0
8372400,2.0
8372500,0.0
8372600,0.0
8372700,0.0
8372800,0.0
8372900,0.0
8373000,0.0
8373100,0.0
8373200,0.0
8373300,0.0
8373400,0.0
8373500,0.0
8373600,0.0
8373700,0.0
8373800,0.0
8373900,0.0
8374000,0.0
8374100,0.0
8374200,0.0
8374300,0.0
8374400,0.0
8374500,0.0
8374600,2.0
8374700,1.0
8374800,0.0
8374900,0.0
8375000,0.0
8375100,0.0
8375200,0.0
8375300,0.0
8375400,0.0
8375500,0.0
8375600,0.0
8375700,0.0
8375800,0.0
8375900,0.0
8376000,0.0
8376100,0.0
8376200,0.0
8376300,0.0
8376400,0.0
8376500,0.0
8376600,0.0
8376700,0.0
8376800,0.0
8376900,0.0
8377000,0.0
8377100,0.0
8377200,0.0
8377300,0.0
8377400,0.0
8377500,0.0
8377600,1.0
8377700,0.0
8377800,1.0
8377900,0.0
8378000,0.0
8378100,0.0
8378200,0.0
8378300,0.0
8378400,0.0
8378500,0.0
8378600,0.0
8378700,0.0
8378800,0.0
8378900,0.0
8379000,0.0
8379100,0.0
8379200,0.0
8379300,1.0
8379400,2.0
8379500,0.0
8379600,0.0
8379700,0.0
8379800,0.0
8379900,0.0
8380000,0.0
8380100,0.0
8380200,0.0
8380300,0.0
8380400,0.0
8380500,2.0
8380600,1.0
8380700,0.0
8380800,0.0
8380900,0.0
8381000,0.0
8381100,0.0
8381200,0.0
8381300,0.0
8381400,0.0
8381500,0.0
8381600,0.0
8381700,0.0
8381800,0.0
8381900,0.0
8382000,0.0
8382100,0.0
8382200,0.0
8382300,1.0
8382400,0.0
8382500,0.0
8382600,0.0
8382700,0.0
8382800,0.0
8382900,0.0
8383000,0.0
8383100,1.0
8383200,0.0
8383300,0.0
8383400,0.0
8383500,0.0
8383600,0.0
8383700,0.0
8383800,0.0
8383900,0.0
8384000,0.0
8384100,0.0
8384200,0.0
8384300,0.0
8384400,0.0
8384500,0.0
8384600,0.0
8384700,0.0
8384800,0.0
8384900,0.0
8385000,0.0
8385100,0.0
8385200,0.0
8385300,0.0
8385400,0.0
8385500,0.0
8385600,0.0
8385700,0.0
8385800,0.0
8385900,0.0
8386000,0.0
8386100,0.0
8386200,0.0
8386300,1.0
8386400,0.0
8386500,0.0
8386600,0.0
8386700,0.0
8386800,0.0
8386900,0.0
8387000,0.0
8387100,0.0
8387200,0.0
8387300,0.0
8387400,0.0
8387500,1.0
8387600,0.0
8387700,0.0
8387800,0.0
8387900,0.0
8388000,0.0
8388100,0.0
8388200,0.0
8388300,0.0
8388400,0.0
8388500,0.0
8388600,0.0
8388700,0.0
8388800,0.0
8388900,0.0
8389000,0.0
8389100,0.0
8389200,0.0
8389300,0.0
8389400,0.0
8389500,0.0
8389600,0.0
8389700,0.0
8389800,0.0
8389900,0.0
8390000,0.0
8390100,0.0
8390200,0.0
8390300,0.0
8390400,0.0
8390500,0.0
8390600,0.0
8390700,0.0
8390800,0.0
8390900,0.0
8391000,0.0
8391100,0.0
8391200,0.0
8391300,0.0
8391400,0.0
8391500,0.0
8391600,0.0
8391700,0.0
8391800,0.0
8391900,0.0
8392000,0.0
8392100,0.0
8392200,0.0
8392300,0.0
8392400,1.0
8392500,0.0
8392600,0.0
8392700,0.0
8392800,0.0
8392900,0.0
8393000,0.0
8393100,0.0
8393200,0.0
8393300,0.0
8393400,0.0
8393500,0.0
8393600,0.0
8393700,0.0
8393800,0.0
8393900,1.0
8394000,1.0
8394100,0.0
8394200,0.0
8394300,0.0
8394400,0.0
8394500,0.0
8394600,0.0
8394700,0.0
8394800,0.0
8394900,0.0
8395000,0.0
8395100,0.0
8395200,0.0
8395300,0.0
8395400,0.0
8395500,0.0
8395600,0.0
8395700,0.0
8395800,0.0
8395900,0.0
8396000,0.0
8396100,0.0
8396200,0.0
8396300,0.0
8396400,0.0
8396500,0.0
8396600,0.0
8396700,0.0
8396800,0.0
8396900,0.0
8397000,0.0
8397100,0.0
8397200,0.0
8397300,0.0
8397400,0.0
8397500,0.0
8397600,0.0
8397700,0.0
8397800,0.0
8397900,0.0
8398000,0.0
8398100,1.0
8398200,0.0
8398300,0.0
8398400,0.0
8398500,0.0
8398600,0.0
8398700,0.0
8398800,0.0
8398900,0.0
8399000,0.0
8399100,0.0
8399200,0.0
8399300,0.0
8399400,0.0
8399500,0.0
8399600,0.0
8399700,0.0
8399800,1.0
8399900,0.0
8400000,0.0
8400100,0.0
8400200,0.0
8400300,0.0
8400400,0.0
8400500,0.0
8400600,0.0
8400700,0.0
8400800,0.0
8400900,0.0
8401000,0.0
8401100,0.0
8401200,0.0
8401300,0.0
8401400,0.0
8401500,0.0
8401600,0.0
8401700,1.0
8401800,0.0
8401900,0.0
8402000,0.0
8402100,1.0
8402200,0.0
8402300,0.0
8402400,0.0
8402500,0.0
8402600,0.0
8402700,0.0
8402800,0.0
8402900,0.0
8403000,0.0
8403100,0.0
8403200,0.0
8403300,0.0
8403400,0.0
8403500,0.0
8403600,0.0
8403700,0.0
8403800,0.0
8403900,0.0
8404000,1.0
8404100,0.0
8404200,0.0
8404300,0.0
8404400,0.0
8404500,0.0
8404600,0.0
8404700,1.0
8404800,0.0
8404900,0.0
8405000,0.0
8405100,0.0
8405200,0.0
8405300,0.0
8405400,0.0
8405500,0.0
8405600,0.0
8405700,0.0
8405800,0.0
8405900,0.0
8406000,0.0
8406100,0.0
8406200,0.0
8406300,0.0
8406400,0.0
8406500,0.0
8406600,0.0
8406700,0.0
8406800,0.0
8406900,0.0
8407000,1.0
8407100,0.0
8407200,0.0
8407300,0.0
8407400,0.0
8407500,0.0
8407600,0.0
8407700,0.0
8407800,0.0
8407900,0.0
8408000,0.0
8408100,0.0
8408200,0.0
8408300,1.0
8408400,0.0
8408500,0.0
8408600,0.0
8408700,0.0
8408800,0.0
8408900,0.0
8409000,0.0
8409100,0.0
8409200,0.0
8409300,0.0
8409400,0.0
8409500,0.0
8409600,0.0
8409700,0.0
8409800,0.0
8409900,0.0
8410000,0.0
8410100,0.0
8410200,1.0
8410300,0.0
8410400,0.0
8410500,0.0
8410600,0.0
8410700,1.0
8410800,0.0
8410900,0.0
8411000,0.0
8411100,0.0
8411200,1.0
8411300,0.0
8411400,0.0
8411500,0.0
8411600,0.0
8411700,0.0
8411800,0.0
8411900,0.0
8412000,1.0
8412100,0.0
8412200,0.0
8412300,0.0
8412400,0.0
8412500,1.0
8412600,0.0
8412700,1.0
8412800,0.0
8412900,0.0
8413000,0.0
8413100,0.0
8413200,0.0
8413300,0.0
8413400,0.0
8413500,0.0
8413600,0.0
8413700,0.0
8413800,0.0
8413900,0.0
8414000,0.0
8414100,0.0
8414200,0.0
8414300,0.0
8414400,0.0
8414500,0.0
8414600,0.0
8414700,0.0
8414800,0.0
8414900,0.0
8415000,0.0
8415100,0.0
8415200,0.0
8415300,0.0
8415400,0.0
8415500,0.0
8415600,0.0
8415700,0.0
8415800,0.0
8415900,0.0
8416000,0.0
8416100,1.0
8416200,1.0
8416300,0.0
8416400,0.0
8416500,0.0
8416600,0.0
8416700,0.0
8416800,0.0
8416900,2.0
8417000,1.0
8417100,0.0
8417200,0.0
8417300,1.0
8417400,0.0
8417500,0.0
8417600,0.0
8417700,0.0
8417800,0.0
8417900,0.0
8418000,0.0
8418100,0.0
8418200,1.0
8418300,0.0
8418400,0.0
8418500,0.0
8418600,0.0
8418700,0.0
8418800,0.0
8418900,0.0
8419000,0.0
8419100,1.0
8419200,0.0
8419300,0.0
8419400,0.0
8419500,0.0
8419600,0.0
8419700,0.0
8419800,0.0
8419900,0.0
8420000,0.0
8420100,0.0
8420200,0.0
8420300,0.0
8420400,0.0
8420500,0.0
8420600,0.0
8420700,0.0
8420800,0.0
8420900,0.0
8421000,0.0
8421100,1.0
8421200,0.0
8421300,0.0
8421400,0.0
8421500,0.0
8421600,0.0
8421700,0.0
8421800,0.0
8421900,1.0
8422000,0.0
8422100,0.0
8422200,0.0
8422300,0.0
8422400,0.0
8422500,0.0
8422600,0.0
8422700,0.0
8422800,0.0
8422900,0.0
8423000,0.0
8423100,0.0
8423200,0.0
8423300,0.0
8423400,0.0
8423500,0.0
8423600,0.0
8423700,0.0
8423800,0.0
8423900,0.0
8424000,0.0
8424100,1.0
8424200,0.0
8424300,0.0
8424400,0.0
8424500,0.0
8424600,0.0
8424700,0.0
8424800,0.0
8424900,0.0
8425000,0.0
8425100,0.0
8425200,1.0
8425300,0.0
8425400,0.0
8425500,1.0
8425600,0.0
8425700,0.0
8425800,0.0
8425900,0.0
8426000,0.0
8426100,0.0
8426200,0.0
8426300,0.0
8426400,0.0
8426500,0.0
8426600,0.0
8426700,1.0
8426800,0.0
8426900,0.0
8427000,0.0
8427100,0.0
8427200,0.0
8427300,0.0
8427400,0.0
8427500,0.0
8427600,0.0
8427700,1.0
8427800,0.0
8427900,0.0
8428000,0.0
8428100,0.0
8428200,0.0
8428300,0.0
8428400,0.0
8428500,0.0
8428600,0.0
8428700,0.0
8428800,0.0
8428900,0.0
8429000,0.0
8429100,0.0
8429200,0.0
8429300,1.0
8429400,1.0
8429500,0.0
8429600,0.0
8429700,0.0
8429800,0.0
8429900,0.0
8430000,0.0
8430100,0.0
8430200,0.0
8430300,0.0
8430400,0.0
8430500,0.0
8430600,0.0
8430700,0.0
8430800,0.0
8430900,0.0
8431000,0.0
8431100,0.0
8431200,0.0
8431300,0.0
8431400,0.0
8431500,0.0
8431600,0.0
8431700,0.0
8431800,0.0
8431900,0.0
8432000,0.0
8432100,0.0
8432200,0.0
8432300,1.0
8432400,0.0
8432500,0.0
8432600,0.0
8432700,0.0
8432800,0.0
8432900,0.0
8433000,0.0
8433100,0.0
8433200,0.0
8433300,0.0
8433400,0.0
8433500,0.0
8433600,0.0
8433700,0.0
8433800,0.0
8433900,0.0
8434000,0.0
8434100,0.0
8434200,0.0
8434300,0.0
8434400,0.0
8434500,0.0
8434600,0.0
8434700,0.0
8434800,0.0
8434900,0.0
8435000,0.0
8435100,0.0
8435200,0.0
8435300,0.0
8435400,0.0
8435500,0.0
8435600,0.0
8435700,0.0
8435800,0.0
8435900,0.0
8436000,0.0
8436100,0.0
8436200,0.0
8436300,1.0
8436400,0.0
8436500,0.0
8436600,0.0
8436700,0.0
8436800,0.0
8436900,0.0
8437000,0.0
8437100,0.0
8437200,0.0
8437300,0.0
8437400,0.0
8437500,0.0
8437600,0.0
8437700,0.0
8437800,0.0
8437900,0.0
8438000,0.0
8438100,0.0
8438200,0.0
8438300,0.0
8438400,0.0
8438500,0.0
8438600,0.0
8438700,1.0
8438800,0.0
8438900,0.0
8439000,0.0
8439100,0.0
8439200,0.0
8439300,0.0
8439400,0.0
8439500,0.0
8439600,0.0
8439700,0.0
8439800,0.0
8439900,0.0
8440000,0.0
8440100,0.0
8440200,0.0
8440300,0.0
8440400,1.0
8440500,0.0
8440600,0.0
8440700,0.0
8440800,0.0
8440900,0.0
8441000,0.0
8441100,0.0
8441200,0.0
8441300,1.0
8441400,0.0
8441500,0.0
8441600,1.0
8441700,1.0
8441800,0.0
8441900,0.0
8442000,0.0
8442100,0.0
8442200,0.0
8442300,0.0
8442400,1.0
8442500,0.0
8442600,0.0
8442700,0.0
8442800,0.0
8442900,0.0
8443000,0.0
8443100,0.0
8443200,0.0
8443300,0.0
8443400,0.0
8443500,0.0
8443600,0.0
8443700,1.0
8443800,0.0
8443900,0.0
8444000,0.0
8444100,0.0
8444200,0.0
8444300,0.0
8444400,1.0
8444500,0.0
8444600,0.0
8444700,0.0
8444800,0.0
8444900,0.0
8445000,0.0
8445100,0.0
8445200,0.0
8445300,0.0
8445400,0.0
8445500,0.0
8445600,0.0
8445700,0.0
8445800,0.0
8445900,0.0
8446000,0.0
8446100,0.0
8446200,0.0
8446300,0.0
8446400,1.0
8446500,0.0
8446600,0.0
8446700,0.0
8446800,0.0
8446900,0.0
8447000,0.0
8447100,0.0
8447200,0.0
8447300,0.0
8447400,0.0
8447500,0.0
8447600,0.0
8447700,0.0
8447800,0.0
8447900,0.0
8448000,0.0
8448100,0.0
8448200,0.0
8448300,0.0
8448400,0.0
8448500,0.0
8448600,0.0
8448700,0.0
8448800,0.0
8448900,0.0
8449000,0.0
8449100,0.0
8449200,0.0
8449300,1.0
8449400,0.0
8449500,0.0
8449600,0.0
8449700,0.0
8449800,0.0
8449900,0.0
8450000,0.0
8450100,0.0
8450200,0.0
8450300,0.0
8450400,0.0
8450500,0.0
8450600,0.0
8450700,0.0
8450800,0.0
8450900,0.0
8451000,0.0
8451100,0.0
8451200,0.0
8451300,0.0
8451400,0.0
8451500,0.0
8451600,1.0
8451700,0.0
8451800,0.0
8451900,0.0
8452000,0.0
8452100,0.0
8452200,0.0
8452300,0.0
8452400,0.0
8452500,0.0
8452600,0.0
8452700,0.0
8452800,0.0
8452900,0.0
8453000,0.0
8453100,0.0
8453200,0.0
8453300,0.0
8453400,0.0
8453500,1.0
8453600,0.0
8453700,0.0
8453800,0.0
8453900,0.0
8454000,0.0
8454100,0.0
8454200,0.0
8454300,0.0
8454400,0.0
8454500,0.0
8454600,0.0
8454700,0.0
8454800,0.0
8454900,0.0
8455000,1.0
8455100,0.0
8455200,0.0
8455300,0.0
8455400,0.0
8455500,0.0
8455600,0.0
8455700,0.0
8455800,1.0
8455900,0.0
8456000,0.0
8456100,0.0
8456200,0.0
8456300,0.0
8456400,0.0
8456500,0.0
8456600,0.0
8456700,0.0
8456800,0.0
8456900,0.0
8457000,0.0
8457100,0.0
8457200,0.0
8457300,0.0
8457400,0.0
8457500,0.0
8457600,0.0
8457700,0.0
8457800,0.0
8457900,0.0
8458000,0.0
8458100,0.0
8458200,0.0
8458300,0.0
8458400,0.0
8458500,0.0
8458600,0.0
8458700,1.0
8458800,0.0
8458900,0.0
8459000,0.0
8459100,0.0
8459200,0.0
8459300,0.0
8459400,0.0
8459500,0.0
8459600,0.0
8459700,0.0
8459800,0.0
8459900,0.0
8460000,0.0
8460100,0.0
8460200,0.0
8460300,1.0
8460400,1.0
8460500,0.0
8460600,0.0
8460700,0.0
8460800,0.0
8460900,1.0
8461000,0.0
8461100,1.0
8461200,0.0
8461300,0.0
8461400,0.0
8461500,1.0
8461600,0.0
8461700,0.0
8461800,0.0
8461900,0.0
8462000,0.0
8462100,0.0
8462200,0.0
8462300,0.0
8462400,0.0
8462500,0.0
8462600,0.0
8462700,1.0
8462800,0.0
8462900,1.0
8463000,1.0
8463100,0.0
8463200,0.0
8463300,0.0
8463400,0.0
8463500,0.0
8463600,0.0
8463700,0.0
8463800,0.0
8463900,0.0
8464000,0.0
8464100,0.0
8464200,0.0
8464300,0.0
8464400,1.0
8464500,0.0
8464600,0.0
8464700,0.0
8464800,0.0
8464900,0.0
8465000,0.0
8465100,0.0
8465200,0.0
8465300,0.0
8465400,0.0
8465500,0.0
8465600,0.0
8465700,0.0
8465800,0.0
8465900,0.0
8466000,0.0
8466100,0.0
8466200,0.0
8466300,0.0
8466400,0.0
8466500,0.0
8466600,0.0
8466700,2.0
8466800,1.0
8466900,0.0
8467000,0.0
8467100,0.0
8467200,0.0
8467300,0.0
8467400,0.0
8467500,0.0
8467600,0.0
8467700,0.0
8467800,0.0
8467900,0.0
8468000,0.0
8468100,0.0
8468200,0.0
8468300,0.0
8468400,0.0
8468500,0.0
8468600,0.0
8468700,0.0
8468800,0.0
8468900,0.0
8469000,0.0
8469100,0.0
8469200,0.0
8469300,0.0
8469400,0.0
8469500,0.0
8469600,0.0
8469700,1.0
8469800,0.0
8469900,0.0
8470000,0.0
8470100,0.0
8470200,0.0
8470300,0.0
8470400,0.0
8470500,0.0
8470600,0.0
8470700,0.0
8470800,0.0
8470900,0.0
8471000,0.0
8471100,0.0
8471200,0.0
8471300,0.0
8471400,0.0
8471500,0.0
8471600,0.0
8471700,0.0
8471800,0.0
8471900,0.0
8472000,0.0
8472100,0.0
8472200,0.0
8472300,0.0
8472400,0.0
8472500,0.0
8472600,0.0
8472700,1.0
8472800,0.0
8472900,0.0
8473000,0.0
8473100,0.0
8473200,0.0
8473300,0.0
8473400,0.0
8473500,0.0
8473600,0.0
8473700,0.0
8473800,0.0
8473900,0.0
8474000,0.0
8474100,3.0
8474200,1.0
8474300,0.0
8474400,0.0
8474500,0.0
8474600,0.0
8474700,1.0
8474800,1.0
8474900,0.0
8475000,0.0
8475100,0.0
8475200,0.0
8475300,0.0
8475400,0.0
8475500,0.0
8475600,0.0
8475700,0.0
8475800,0.0
8475900,0.0
8476000,0.0
8476100,0.0
8476200,0.0
8476300,0.0
8476400,0.0
8476500,0.0
8476600,0.0
8476700,0.0
8476800,0.0
8476900,0.0
8477000,0.0
8477100,1.0
8477200,0.0
8477300,0.0
8477400,0.0
8477500,0.0
8477600,0.0
8477700,0.0
8477800,0.0
8477900,0.0
8478000,0.0
8478100,0.0
8478200,0.0
8478300,0.0
8478400,0.0
8478500,0.0
8478600,0.0
8478700,0.0
8478800,0.0
8478900,0.0
8479000,0.0
8479100,0.0
8479200,1.0
8479300,0.0
8479400,0.0
8479500,2.0
8479600,1.0
8479700,0.0
8479800,2.0
8479900,0.0
8480000,0.0
8480100,0.0
8480200,1.0
8480300,0.0
8480400,0.0
8480500,0.0
8480600,0.0
8480700,0.0
8480800,0.0
8480900,0.0
8481000,0.0
8481100,0.0
8481200,0.0
8481300,0.0
